date	op1_price	op2_price	p_price	op1_load	op2_load	p_load	op1_wind	op2_wind	p_wind	op1_res	op2_res	p_res	op1_wind_pen	op2_wind_pen	p_wind_pen	op1_res_pen	op2_res_pen	p_res_pen	op1_exp	op2_exp	p_exp	p_solar	p_solar_pen
29/03/12	3.165580528	3.677944889	3.533418889	10.70341861	10.87370286	11.00410062	9.47592991	9.691296769	9.817593188	9.481270441	9.69136979	10.14298041	-1.212887398	-1.181988157	-1.183912422	-1.208820474	-1.181921485	-0.864056135	0.546125	1.35	1.228083333	8.861955081	-2.159608558
30/03/12	3.20457404	3.710946672	3.714932929	10.72597297	10.84163762	10.98990355	9.570700978	9.611200393	9.722867847	9.572179297	9.611241832	9.863763436	-1.134401677	-1.226300631	-1.262298588	-1.133273193	-1.226262677	-1.123319026	0.832625	1.17925	1.178	7.834406489	-3.165432524
31/03/12	1.925889641	3.611188146	3.07107163	10.57353881	10.76678354	10.79703153	9.807113482	9.039684308	9.792005934	9.809205925	9.03994373	9.995850154	-0.764518118	-1.731542995	-1.003893718	-0.762563207	-1.731294923	-0.800909262	1.5	-1.56125	0.525	8.305259594	-2.495311177
01/04/12	3.184491398	3.676996632	2.940615891	10.54080485	10.8764752	10.79594826	8.513908051	9.276548202	9.172010062	8.541632967	9.276833622	9.883205357	-2.026777005	-1.598942739	-1.630638824	-2.000064773	-1.598667829	-0.915735579	-1.414625	0.4015	0.724583333	9.207786321	-1.587589961
02/04/12	3.187539945	4.037994645	3.951820475	10.80024372	10.88885649	11.06982728	9.490485236	7.147274022	8.693930854	9.49859653	7.148606127	9.532492166	-1.285781728	-3.75136765	-2.38605943	-1.279277777	-3.75014333	-1.555288731	0.878625	-0.49025	0.622333333	8.966273509	-2.127481647
03/04/12	3.773048253	3.947148807	4.004252688	10.72654669	10.91823804	11.04409581	7.345259121	8.273533108	7.53776651	7.415204459	8.274260113	9.157522451	-3.38245637	-2.634019865	-3.495459859	-3.325264256	-2.633361092	-1.90141425	-0.094875	1.20325	1.3455	8.936941858	-2.128443184
04/04/12	3.653155121	3.955561307	3.958922495	10.78132588	10.95293148	11.07661061	8.506854683	8.380277794	8.602652281	8.523283731	8.380825208	9.317692416	-2.265941522	-2.572561437	-2.474315605	-2.252909281	-2.572060285	-1.766979203	1.043125	1.83575	2.2815	8.645969139	-2.446135683
05/04/12	3.694519768	3.947438411	4.024622258	10.79929237	10.9086862	11.04464302	8.063694995	7.57133332	7.82187833	8.080632462	7.572484981	8.851404958	-2.720732198	-3.338680605	-3.223967563	-2.707020079	-3.337624599	-2.200895873	0.250125	-0.7135	-1.246083333	8.409520653	-2.646384863
06/04/12	3.673511977	3.805495142	3.744865885	10.63005742	10.78907678	10.78279959	7.063137522	8.527332118	7.988436937	7.130687308	8.528277038	9.105966175	-3.572181741	-2.256563745	-2.790378843	-3.50403916	-2.255671983	-1.680228715	0.687375	2.14025	2.206166667	8.709827019	-2.079974443
07/04/12	3.568863459	3.874528801	3.668634229	10.57808245	10.67231023	10.76862182	8.566860352	8.508938213	9.048277319	8.577185849	8.510424334	9.542137142	-2.009893035	-2.169444738	-1.717471244	-2.000258495	-2.168031509	-1.229165035	0.9715	1.01025	0.941416667	8.599845491	-2.180215275
08/04/12	3.532810268	3.931580505	3.420645916	10.46391373	10.5754111	10.6224913	7.923569575	7.634165557	7.704787137	7.979666111	7.637132527	9.20570682	-2.53914973	-2.933175722	-2.91772124	-2.485568791	-2.930295481	-1.432674426	0.8325	0.025	0.723083333	8.953488354	-1.689493353
09/04/12	2.650244519	3.444177047	3.171469702	10.44512483	10.768927	10.73764228	9.05833175	9.303350864	9.304147756	9.069919516	9.303468172	9.546406991	-1.386562704	-1.463299467	-1.431339495	-1.375557145	-1.463185236	-1.191866857	1.717	0.9955	0.493166667	8.009974665	-2.738530966
10/04/12	3.033028058	4.089499511	3.862797747	10.69958328	10.93959037	11.05297381	9.440062636	8.478870155	9.321258863	9.445628528	8.479540129	9.675349989	-1.248579621	-2.456592869	-1.741961863	-1.24420329	-2.455963442	-1.391338056	0.273375	0.29025	1.0825	8.465322186	-2.609574225
11/04/12	3.788781349	4.001543731	4.094622301	10.81644022	10.94357432	11.07655904	8.455904318	7.449092164	8.131740983	8.471997323	7.452262505	8.978603073	-2.341934841	-3.495167767	-2.946319471	-2.328987135	-3.492227638	-2.105984021	0.90975	1.0295	-0.204333333	8.418660333	-2.670853613
12/04/12	3.808937677	4.067658297	4.032055361	10.77556513	10.8507681	10.98820937	7.402473624	7.469018281	7.334945457	7.481702874	7.471635533	9.097585129	-3.36687133	-3.371516927	-3.650723187	-3.300515235	-3.369117712	-1.903254538	1.834625	0.9235	1.834666667	8.909336457	-2.094674621
13/04/12	3.887192258	4.084757082	4.111351892	10.67629756	10.89559515	11.00789275	7.539553513	6.854158017	7.556716741	7.62864347	6.86783262	9.123797067	-3.12423335	-4.043763069	-3.451846723	-3.053566105	-4.030880419	-1.89486037	1.592125	0.04825	1.112833333	8.889777721	-2.131558245
14/04/12	3.704906581	3.855029284	3.857338001	10.69768692	10.84154956	10.92621272	6.721960196	8.027210503	7.378750864	6.943919041	8.031390613	9.070041656	-3.973605208	-2.81031472	-3.533632506	-3.769464466	-2.806355049	-1.866216495	0.518625	0.856	-0.229333333	8.866355696	-2.075375935
15/04/12	3.492902586	3.692061885	3.509777708	10.63128371	10.85487995	10.85940917	8.043240575	8.964558433	8.820849494	8.086938789	8.96572609	9.324367288	-2.588375579	-1.890315432	-2.038143863	-2.546504236	-1.889192007	-1.537495672	-0.9135	0.3095	-1.393083333	8.397013693	-2.469249441
16/04/12	3.567276632	3.963523778	3.89922479	10.78703813	10.96530186	11.10012603	8.93056314	8.697113117	9.109869088	8.948610606	8.699550373	9.65824651	-1.843483463	-2.27216475	-1.987594269	-1.829190525	-2.269863859	-1.446372289	0.0545	1.61425	1.93025	8.795764953	-2.318733653
17/04/12	3.863305339	3.94685912	3.98870623	10.8225295	10.98108898	11.07719829	8.299709841	8.628652273	8.504255526	8.378540565	8.630654011	9.611971417	-2.511191939	-2.344068013	-2.567476739	-2.44575927	-2.34216727	-1.475182149	2.219375	1.98725	2.422416667	9.211027219	-1.883821137
18/04/12	3.686470304	3.889214866	4.075190058	10.84921329	10.97302713	11.10479305	8.703003655	8.618995434	8.543075503	8.727792593	8.622261965	9.365653982	-2.124467542	-2.342553096	-2.561417862	-2.104598071	-2.339519054	-1.746067079	1.818625	1.588	2.33475	8.787089213	-2.330331307
19/04/12	3.75831806	4.046204187	3.973180818	10.8259169	10.94803077	11.09739866	8.698272101	8.073698281	8.457380552	8.742892873	8.080105055	9.490206889	-2.113129934	-2.871243889	-2.644132431	-2.077288475	-2.865299799	-1.6185015	2.012375	1.574	1.886916667	9.050151324	-2.062556971
20/04/12	3.850945156	4.016247876	4.058328708	10.79707756	10.92221754	11.08345451	7.444319553	7.491518583	7.340517194	7.576482966	7.501467409	9.105528826	-3.322270928	-3.418545811	-3.735659925	-3.218590736	-3.409336365	-1.989705079	1.43475	0.71225	1.6425	8.917770764	-2.181444819
21/04/12	3.700035741	3.913721562	3.705388264	10.72269178	10.77895629	10.93166993	7.984555573	8.07960951	8.449549053	8.077066178	8.084631001	9.495440614	-2.736226938	-2.696391972	-2.479883263	-2.65094362	-2.691701283	-1.444163919	0.948	1.56375	2.03025	9.062534825	-1.882623832
22/04/12	3.527352679	3.883057527	3.602049879	10.55837781	10.72835903	10.77433975	8.204585713	8.180698955	8.565763331	8.266505317	8.186455729	9.420008199	-2.352957414	-2.544830807	-2.208625187	-2.292128275	-2.53924687	-1.360129618	1.53975	1.77125	1.229833333	8.865571177	-1.918848065
23/04/12	3.781230715	3.900506949	4.044220175	10.68752893	10.87455525	11.03259806	8.371843089	8.412439714	8.415988104	8.435561681	8.415787622	9.488391339	-2.297245302	-2.444633201	-2.619919317	-2.248456467	-2.441575244	-1.556358313	0.50125	1.3345	2.150166667	9.069559527	-1.979820818
24/04/12	3.692684705	3.974058396	4.05914907	10.72975784	10.89362336	11.02420374	8.576063098	8.227308027	8.340312407	8.61176594	8.233605393	9.160765469	-2.138889239	-2.654960148	-2.685133498	-2.110419923	-2.649089177	-1.869265251	0.8895	0.811	0.91575	8.580532322	-2.453118973
25/04/12	3.699201003	3.799973502	3.836365115	10.76672028	10.94650344	11.04420634	8.607890932	8.793010024	8.890595631	8.660567623	8.796152834	9.677447362	-2.160905661	-2.143855199	-2.155249557	-2.117200578	-2.140900754	-1.374893656	0.852625	0.4855	1.272916667	9.069971562	-1.987831177
26/04/12	3.449630339	4.014760083	3.779557711	10.80869206	10.95974455	11.10822257	9.139096621	8.629460153	9.276971702	9.166292411	8.63379464	9.854264526	-1.658659366	-2.328717959	-1.834771835	-1.636987289	-2.324658758	-1.262729565	0.291875	1.06325	2.063833333	9.03006023	-2.0936954
27/04/12	3.748415248	4.008014771	3.853404703	10.81787898	10.90848031	11.09489676	8.669948613	7.489518282	8.490962488	8.728382576	7.502349967	9.632801695	-2.128698822	-3.409005846	-2.613798261	-2.08208283	-3.397163689	-1.478219016	1.537875	0.2835	2.127333333	9.248268945	-1.865700787
28/04/12	3.545225573	3.641066937	3.653813432	10.67384748	10.75776457	10.90434	7.69939507	8.744230353	8.153048274	7.836735409	8.748274356	9.530539428	-2.973856499	-2.007299837	-2.736652908	-2.84939352	-2.003428069	-1.383430381	-0.85575	-0.4475	-0.400333333	9.239905647	-1.682384001
29/04/12	2.547783635	3.800029428	3.068479201	10.54010406	10.68381537	10.74286484	9.034337411	8.258017588	8.722623994	9.069443204	8.265754648	9.574945609	-1.501862895	-2.42470821	-2.020347434	-1.469783506	-2.417171542	-1.172890001	2.306	-0.7825	1.527166667	9.019081143	-1.732386127
30/04/12	3.53186008	3.771150447	3.857285189	10.56582108	10.72755334	10.90535488	8.070924839	8.726625573	8.12983933	8.184131183	8.731570834	9.566492329	-2.470584912	-1.997736826	-2.745584096	-2.380023742	-1.993056157	-1.347932768	0.38125	0.7545	0.699416667	9.295048258	-1.631857667
01/05/12	2.897499076	3.743190067	3.062806639	10.49058648	10.67500682	10.69612933	8.57837601	8.26727757	8.216753193	8.647700046	8.282231961	9.578961788	-1.912742906	-2.40554398	-2.474037299	-1.84379954	-2.391056306	-1.122402389	-0.661625	-0.65575	-0.156833333	9.283120463	-1.421909803
02/05/12	3.425686722	3.98224845	4.060040631	10.63426765	10.91180581	11.07583423	8.158300433	8.396354617	8.196128743	8.263803683	8.408458378	9.565286038	-2.44025888	-2.51428325	-2.871401745	-2.365008171	-2.503070257	-1.520484769	-0.85525	0.77625	1.391333333	9.271825721	-1.820243002
03/05/12	3.716676998	3.874217291	4.044979233	10.77236692	10.92453011	11.087667	8.084555479	7.970198793	7.752833893	8.171361744	7.988008822	9.323064931	-2.65585601	-2.94418977	-3.329911947	-2.588278138	-2.927829239	-1.776032282	-0.07075	0.4375	0.175666667	9.089874679	-2.013561459
04/05/12	3.632077594	3.791097537	3.826210909	10.76850341	10.88744161	11.06699767	7.894486301	8.179205407	8.4622279	8.063656829	8.19638375	9.699976526	-2.865297364	-2.702908532	-2.601249251	-2.728858542	-2.686966702	-1.377560733	-1.27925	0.39625	0.987083333	9.357434858	-1.725903643
05/05/12	3.4786984	3.770344227	3.623229204	10.63790863	10.72857815	10.86048507	7.827218972	8.129303232	8.266989931	7.944035056	8.13982453	9.283667194	-2.809138075	-2.60371674	-2.587019824	-2.700423895	-2.593643924	-1.581392143	-0.71725	1.888	1.818583333	8.834571314	-2.036806629
06/05/12	3.347884505	3.772588509	3.462632133	10.49936983	10.74224908	10.7595062	7.964389089	7.746701576	7.730759715	8.059035916	7.761450667	9.131147848	-2.535046551	-2.996216932	-3.026281426	-2.442778278	-2.9817479	-1.635083258	0.06525	0.25	-0.456166667	8.848119901	-1.921136057
07/05/12	3.598612784	3.879809683	3.993802665	10.70800559	10.91593356	11.07206631	7.435724852	7.68365457	7.00270062	7.61773438	7.7136093	9.125358797	-3.231321335	-3.215187173	-4.066246582	-3.095619411	-3.187565384	-1.955890581	0.22475	0.5505	0.15925	8.997851524	-2.085082617
08/05/12	3.589542427	3.765087897	3.740918304	10.75330456	10.89827056	11.06383235	8.136700779	8.342856471	8.370776665	8.281606766	8.352408756	9.590927348	-2.61838564	-2.539802053	-2.693275188	-2.498599897	-2.5310781	-1.4843057	-1.372375	0.486	-1.122916667	9.241106455	-1.838846828
09/05/12	3.621336424	3.958381644	4.00671178	10.74386869	10.93105576	11.08198484	8.407006605	7.746611898	8.280395385	8.462593912	7.77328731	9.242766177	-2.309935482	-3.173706595	-2.804331192	-2.26681205	-3.149043055	-1.844151467	-0.80925	-1.1675	-0.93975	8.761521682	-2.326752636
10/05/12	3.657453284	3.810045649	3.814318294	10.76325555	10.89792843	11.08839348	8.235476292	8.94253478	8.828109741	8.3618454	8.950074355	9.782235036	-2.517693341	-1.942529719	-2.258147136	-2.41610203	-1.935675316	-1.312937807	-1.23575	0.43475	0.907416667	9.295859901	-1.804938761
11/05/12	3.456237813	3.835141961	3.716048672	10.73287417	10.85926339	11.06473029	9.052342384	9.121854454	9.291480016	9.103592784	9.127935596	9.935295482	-1.657002501	-1.734127393	-1.770764409	-1.616852769	-1.728464592	-1.136775898	0.159375	-0.422	0.85925	9.19025611	-1.892802782
12/05/12	3.494118346	3.58338004	3.605701629	10.61122774	10.69648572	10.81231215	9.058296243	9.144868349	9.429401133	9.092959779	9.154383853	9.910866676	-1.551921168	-1.553963894	-1.378892121	-1.519129549	-1.5447035	-0.902192502	-1.686	-1.47925	-1.179666667	8.948853414	-1.871960454
13/05/12	3.249744449	3.815842447	3.403306268	10.47666454	10.74346403	10.73445094	8.588336183	7.184848992	7.887648782	8.704678891	7.26175778	9.592324332	-1.888997963	-3.556620287	-2.843659475	-1.77539086	-3.480183912	-1.145281943	-0.44475	-1.32025	-0.387	9.391637515	-1.347373846
14/05/12	3.563635058	4.047820578	3.844208011	10.70410926	10.89414337	11.05382617	7.937933022	7.699276124	8.260548655	8.158234034	7.749896115	9.794022514	-2.777680523	-3.174744665	-2.797144797	-2.600659917	-3.128532799	-1.270065084	-0.632375	-1.0185	1.9335	9.550950761	-1.514903448
15/05/12	3.677944889	3.876551256	4.023802873	10.7341278	10.92272288	11.08183224	7.990720793	8.405897319	8.382113553	8.171584822	8.421926286	9.560412213	-2.724964337	-2.506942268	-2.697914095	-2.581308264	-2.492169132	-1.52998757	-0.092875	-0.113	0.178916667	9.192529021	-1.902517756
16/05/12	3.554704998	3.785552341	3.778224911	10.764329	10.86008495	11.04169442	8.840454801	9.348097916	9.462893912	8.899131963	9.356200854	10.0046311	-1.928966642	-1.511626467	-1.574400516	-1.880179809	-1.504041495	-1.039710247	-0.193625	0.85025	1.440166667	9.132986754	-1.921239033
17/05/12	3.459426981	3.697901136	3.264135956	10.57495773	10.69330195	10.72530276	8.921217929	7.723563578	8.885425343	9.016091643	7.776753649	9.90578408	-1.652208471	-2.969999029	-1.841733557	-1.554622779	-2.917324418	-0.825124979	0.728875	-1.278	1.465166667	9.458769206	-1.274259798
18/05/12	3.363798342	3.758638699	3.622316663	10.58095939	10.77538743	10.91815648	8.305912436	8.67894973	8.804305477	8.431676152	8.692686489	9.700999002	-2.27672617	-2.093307004	-2.112748301	-2.171343728	-2.080380788	-1.22428382	-1.08475	0.418	0.233333333	9.176891907	-1.754099972
19/05/12	3.429946795	3.745082551	3.64701525	10.56924105	10.69667236	10.83602394	8.304204467	7.905749493	7.357164436	8.450725744	7.94259009	9.474303486	-2.257597732	-2.780522046	-3.478414883	-2.123551455	-2.745484398	-1.37244537	-0.354875	0.36275	0.535583333	9.346043291	-1.502243854
20/05/12	3.116732351	3.575290735	3.142750434	10.4787095	10.71045995	10.73947346	7.987734631	8.538146137	8.311259448	8.19262166	8.560461232	9.700492667	-2.489439127	-2.169043147	-2.42293236	-2.29195598	-2.147176944	-1.044635081	0.342125	-0.4855	1.12175	9.413788298	-1.334997122
21/05/12	3.237157689	3.740225872	3.852060664	10.66044838	10.87915507	11.06178546	8.503593382	8.680316213	8.634528571	8.60721498	8.700782902	9.656496693	-2.119959563	-2.194140111	-2.421457242	-2.042541801	-2.175142581	-1.412296946	0.119625	1.80575	2.130666667	9.210387788	-1.865679386
22/05/12	3.551304182	3.892024359	3.963792853	10.74935046	10.91498846	11.08431071	8.468498885	8.161227282	7.975577836	8.595213741	8.197695666	9.497787479	-2.248343969	-2.746865848	-3.105533138	-2.148521621	-2.713104072	-1.594874894	-0.130875	0.7665	0.918416667	9.251593873	-1.844317007
23/05/12	3.565298392	3.691064565	3.912256312	10.77574541	10.90743196	11.09358453	8.149859501	8.893584386	8.400439501	8.317735496	8.911693067	9.672024437	-2.600582826	-2.010528288	-2.678856141	-2.466605551	-1.993526742	-1.427177438	-0.270625	1.93475	2.091666667	9.342982901	-1.76408371
24/05/12	3.55134004	3.807439965	3.873143567	10.76381886	10.90196638	11.07600323	8.619873193	8.970799364	8.890657584	8.739311718	8.989937904	9.888384828	-2.12510368	-1.932990192	-2.175074247	-2.028878236	-1.914646382	-1.193108971	-0.6055	0.6625	1.90825	9.428384611	-1.662431605
25/05/12	3.480509053	3.710946672	3.739651779	10.75424994	10.83538093	11.05427185	8.373696308	8.479996389	8.428002897	8.536102528	8.515203964	9.849308607	-2.350794242	-2.355822816	-2.612709535	-2.221087031	-2.322734591	-1.212760221	-0.626625	0.58275	1.517166667	9.573029784	-1.495931765
26/05/12	3.331087815	3.725211383	3.307405493	10.61962162	10.6857096	10.85428116	8.085814713	7.987090452	7.888789823	8.308239733	8.049017091	9.774975352	-2.529799158	-2.699621701	-2.955921514	-2.322025974	-2.639796992	-1.088762097	-1.32175	-0.84275	1.06025	9.61051434	-1.25666264
27/05/12	2.77570885	3.526066364	2.938279699	10.45443012	10.62980956	10.67765004	7.369524709	7.528655639	7.178028569	7.714459355	7.625471284	9.438357163	-3.090286801	-3.101110624	-3.492835372	-2.749777946	-3.005860741	-1.244687392	-1.017375	-0.94025	0.845583333	9.328189331	-1.356283539
28/05/12	2.905534006	3.629792712	3.277490585	10.43694635	10.69694376	10.70410739	6.726637997	7.896588043	7.271011146	7.385325909	7.970717074	9.534543091	-3.71196985	-2.799483012	-3.430072345	-3.069128599	-2.726614646	-1.172492263	-0.7205	-0.2195	0.129166667	9.424747673	-1.282980692
29/05/12	3.480316586	3.849349411	3.805161364	10.62810615	10.89205243	11.04325645	8.315668937	8.148588802	8.875870862	8.479375923	8.207640695	9.889736142	-2.312063286	-2.753774246	-2.16743789	-2.184432189	-2.697489939	-1.160576105	-0.11575	1.7875	2.3005	9.439042645	-1.61527942
30/05/12	3.570764332	3.890186311	3.954172119	10.75740276	10.901114	11.06442237	7.481343708	7.615228106	8.275606014	7.823480601	7.700077887	9.629354553	-3.270967823	-3.29862372	-2.785196039	-2.984384254	-3.217567193	-1.44308249	-0.25925	0.77925	1.939833333	9.330584155	-1.745936178
31/05/12	3.668102602	3.893044039	4.01402288	10.76237955	10.89708186	11.08816285	7.105815867	7.888924162	8.020834635	7.528409049	7.941281341	9.422147711	-3.651870898	-3.008062652	-3.064525645	-3.292888596	-2.960006709	-1.673687417	0.60825	0.82425	1.04375	9.139422166	-1.959859444
01/06/12	3.48093235	3.66080143	3.729741448	10.68698376	10.78949432	10.98028444	8.984348549	9.347966557	9.578009689	9.029860668	9.366842072	10.02365231	-1.697880716	-1.444435289	-1.395819293	-1.660755532	-1.426485963	-0.95436318	1.913	1.789	1.95875	9.000854277	-1.984660905
02/06/12	3.292172754	3.652993176	3.391567833	10.56182652	10.65348164	10.78587846	8.892198061	8.443704873	9.059630751	8.98205613	8.488956512	9.952305812	-1.667964362	-2.214249311	-1.724591287	-1.583355404	-2.170348154	-0.836946655	0.689625	-0.72325	0.81875	9.42542077	-1.36733597
03/06/12	3.087342435	3.733972315	3.506507896	10.43808952	10.69997508	10.72957637	7.620444636	7.715445809	7.806855429	7.815966207	7.751694649	8.990359419	-2.817074244	-2.985937878	-2.923906958	-2.626356507	-2.950608106	-1.743723485	-0.93775	-0.596	-1.652333333	8.624782222	-2.110769691
04/06/12	3.390347063	3.753554685	4.077721043	10.65459109	10.85707889	11.05157231	7.684016983	8.187056543	7.988145324	7.834233442	8.228185908	9.235577795	-2.941524832	-2.661937344	-3.059207146	-2.825830879	-2.624041678	-1.823551439	-1.40225	1.016	-0.20475	8.896965378	-2.166949374
05/06/12	3.441819356	3.951676317	3.813858757	10.69554354	10.85938834	11.02216932	8.706423536	7.574656015	8.831802573	8.793014104	7.689080447	9.814916096	-1.977413735	-3.286892019	-2.196427294	-1.907074493	-3.178965153	-1.214735512	1.136125	0.212	1.993583333	9.346280528	-1.684221982
06/06/12	3.63537978	3.791661649	4.042144424	10.71478992	10.85235679	11.04391068	7.895696681	8.100081019	8.422963461	8.035678766	8.141636824	9.310237968	-2.822615904	-2.750020499	-2.61973136	-2.706212117	-2.711360862	-1.73965944	-0.107625	1.05525	1.041666667	8.779589635	-2.275380879
07/06/12	3.427068162	3.702104121	3.71190401	10.60513599	10.73367559	10.84036818	7.83752131	8.185920016	7.568794127	8.048792676	8.228402505	9.254731749	-2.763531601	-2.535402729	-3.271180895	-2.564633606	-2.495473024	-1.59054863	0.809875	2.0885	2.864916667	9.049832458	-1.796658304
08/06/12	3.326832966	3.704629764	3.783128465	10.6005147	10.76654627	10.93240136	8.758670449	8.560475836	8.938889962	8.837850221	8.603974375	9.738943879	-1.836613359	-2.20450819	-1.993752504	-1.771618364	-2.163441388	-1.197968325	1.06825	0.402	1.332416667	9.142370192	-1.798039188
09/06/12	2.917297647	3.508181578	3.118908149	10.53994533	10.67200887	10.78766995	8.774756334	8.420017422	9.315114266	8.876847231	8.472274536	10.00301157	-1.76341316	-2.255552413	-1.471715579	-1.668902696	-2.20481967	-0.787429853	-0.715875	-0.81025	0.850333333	9.304586804	-1.489517716
10/06/12	2.621402394	3.685937631	3.268522765	10.44536843	10.69866095	10.69512734	8.414296859	6.90424914	8.229366886	8.533415274	7.092552934	9.439809673	-2.02708118	-3.793727032	-2.460591275	-1.907886871	-3.608951251	-1.254762863	1.446375	0.058	0.8965	9.085894816	-1.610643599
