BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
30.12.2019;00:00;UTC;30.12.2019;14:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;120;200;1684;TenneT DE;TenneT DE;Zolling 5;Konventionell
30.12.2019;02:00;UTC;30.12.2019;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;235,81;425;4952;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Kraftwerk Mainz Wiesbaden;Konventionell
30.12.2019;03:00;UTC;30.12.2019;11:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;255;300;2100;TenneT DE;TenneT DE;Brokdorf;Konventionell
30.12.2019;05:00;UTC;30.12.2019;09:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;35;75;140;TenneT DE;TenneT DE;Bremen 15;Konventionell
30.12.2019;05:30;UTC;30.12.2019;06:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;18;45;18;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;06:00;UTC;30.12.2019;19:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;143;300;1865;TenneT DE;TenneT DE;Grohnde;Konventionell
30.12.2019;06:00;UTC;30.12.2019;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;430,44;810;7317,5;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
30.12.2019;06:30;UTC;30.12.2019;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;25;35;12;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;07:00;UTC;30.12.2019;07:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;10;10;2;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;09:00;UTC;30.12.2019;09:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;12;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;09:00;UTC;30.12.2019;10:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;80;100;100;TenneT DE;TenneT DE;Grohnde;Konventionell
30.12.2019;09:00;UTC;30.12.2019;10:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;59;65;74;TenneT DE;TenneT DE;Isar 2 (SWM);Konventionell
30.12.2019;10:00;UTC;30.12.2019;22:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;251;300;3070;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Brokdorf;Konventionell
30.12.2019;11:00;UTC;30.12.2019;11:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;50;50;12;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;13:00;UTC;30.12.2019;14:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;60;60;60;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
30.12.2019;14:00;UTC;30.12.2019;14:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;216,67;350;162,5;TransnetBW;TenneT DE;Vorarlberger Illwerke AG;Sonstiges
30.12.2019;14:00;UTC;30.12.2019;14:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;70;120;52,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
30.12.2019;14:00;UTC;30.12.2019;22:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;224,41;366;1907,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
30.12.2019;14:00;UTC;30.12.2019;20:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;367;400;2200;50Hertz;TenneT DE;Boxberg,Jänschwalde,Schwarze Pumpe;Konventionell
30.12.2019;14:00;UTC;30.12.2019;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;186,39;200;1677,5;TransnetBW;TenneT DE;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
30.12.2019;14:00;UTC;30.12.2019;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;107,78;170;970;TransnetBW;TenneT DE;Grosskraftwerk Mannheim AG;Konventionell
30.12.2019;14:00;UTC;30.12.2019;23:00;UTC;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;375;670;3376;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;14:45;UTC;30.12.2019;15:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;30;30;8;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
30.12.2019;15:00;UTC;30.12.2019;19:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;400;1200;50Hertz;50Hertz & PSE;Boxberg,Jänschwalde,Schwarze Pumpe;Konventionell
30.12.2019;15:00;UTC;30.12.2019;22:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;339,17;660;2543,75;TransnetBW;TenneT DE;Vorarlberger Illwerke AG;Sonstiges
30.12.2019;15:00;UTC;30.12.2019;15:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;40;40;10;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
30.12.2019;16:00;UTC;30.12.2019;20:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;98,5;100;394;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim AG;Konventionell
30.12.2019;16:00;UTC;30.12.2019;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;264,64;490;1852,5;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
30.12.2019;17:00;UTC;30.12.2019;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;258;350;1548;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Grohnde;Konventionell
30.12.2019;17:00;UTC;30.12.2019;18:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;233;240;350;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;17:00;UTC;30.12.2019;18:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;240;240;360;TenneT DE;TenneT DE;Waldeck 6;Sonstiges
30.12.2019;19:00;UTC;30.12.2019;19:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;180;180;90;TenneT DE;TenneT DE;Waldeck 6;Sonstiges
30.12.2019;19:00;UTC;30.12.2019;19:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;180;180;90;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;20:00;UTC;30.12.2019;20:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;180;180;45;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;20:00;UTC;30.12.2019;20:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;180;180;45;TenneT DE;TenneT DE;Waldeck 6;Sonstiges
30.12.2019;20:45;UTC;30.12.2019;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;300;450;TenneT DE;TenneT DE;Brokdorf;Konventionell
30.12.2019;23:00;UTC;31.12.2019;02:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;171;250;512;TenneT DE;TenneT DE;Grohnde;Konventionell
30.12.2019;23:00;UTC;31.12.2019;01:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;96;100;265;TenneT DE;TenneT DE;Brokdorf;Konventionell
30.12.2019;23:00;UTC;31.12.2019;15:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;223;300;3565;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Brokdorf;Konventionell
30.12.2019;23:00;UTC;31.12.2019;11:00;UTC;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;634;1000;7606;TenneT DE;TenneT DE;Börse;Sonstiges
30.12.2019;23:00;UTC;31.12.2019;23:00;UTC;Spannungsbedingter Redispatch;Wirkleistungseinspeisung reduzieren;0;0;0;Amprion;Amprion;Vianden;Sonstiges
30.12.2019;23:00;UTC;31.12.2019;00:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;130;130;130;TransnetBW;TenneT DE;Grosskraftwerk Mannheim AG;Konventionell
30.12.2019;23:00;UTC;31.12.2019;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;224,72;300;1797,75;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
30.12.2019;23:00;UTC;31.12.2019;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;183,66;270;1469,25;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
30.12.2019;23:00;UTC;31.12.2019;14:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;301,52;477;4522,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
30.12.2019;23:00;UTC;31.12.2019;14:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;338,07;509;5071;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
31.12.2019;00:45;UTC;31.12.2019;01:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;150;150;37,5;TransnetBW;TenneT DE;Vorarlberger Illwerke AG;Sonstiges
31.12.2019;01:00;UTC;31.12.2019;03:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;200;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Grohnde;Konventionell
31.12.2019;02:00;UTC;31.12.2019;13:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;173;200;1900;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Grohnde;Konventionell
31.12.2019;02:00;UTC;31.12.2019;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;167,5;180;837,5;TransnetBW;TenneT DE;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
31.12.2019;03:00;UTC;31.12.2019;06:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;85;100;255;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Brokdorf;Konventionell
31.12.2019;05:00;UTC;31.12.2019;16:00;UTC;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;859;1300;9452;TenneT DE;TenneT DE;Börse;Sonstiges
31.12.2019;05:00;UTC;31.12.2019;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;130,75;141;261,5;TransnetBW;TenneT DE;Grosskraftwerk Mannheim AG;Konventionell
31.12.2019;05:00;UTC;31.12.2019;05:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;41;41;10,25;TransnetBW;TenneT DE;Vorarlberger Illwerke AG;Sonstiges
31.12.2019;06:00;UTC;31.12.2019;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;106,25;191;106,25;TransnetBW;TenneT DE;Vorarlberger Illwerke AG;Sonstiges
31.12.2019;06:00;UTC;31.12.2019;06:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;61;61;45,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
31.12.2019;06:45;UTC;31.12.2019;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;11;11;3;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
31.12.2019;07:00;UTC;31.12.2019;07:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;65;65;16;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
31.12.2019;07:00;UTC;31.12.2019;09:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;258;259;515;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg,Jänschwalde,Lippendorf (LEAG),Schwarze Pumpe;Konventionell
31.12.2019;09:00;UTC;31.12.2019;13:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;81;92;324;50Hertz;50Hertz & TenneT DE;Boxberg;Konventionell
31.12.2019;11:00;UTC;31.12.2019;14:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;70;70;210;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Brokdorf;Konventionell
31.12.2019;12:00;UTC;31.12.2019;13:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;22;31;38;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;SW München KW-Pool;Sonstiges
31.12.2019;14:00;UTC;31.12.2019;15:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;102;150;102;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
31.12.2019;17:00;UTC;31.12.2019;19:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;200;300;400;TenneT DE;APG;Börse;Sonstiges
31.12.2019;19:00;UTC;31.12.2019;23:00;UTC;Spannungsbedingter Redispatch;Wirkleistungseinspeisung reduzieren;193;275;772;TenneT DE;TenneT DE;Börse;Sonstiges
31.12.2019;19:00;UTC;31.12.2019;23:00;UTC;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;193;275;772;TenneT DE;TenneT DE;Staudinger 5;Konventionell
31.12.2019;23:00;UTC;01.01.2020;15:00;UTC;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;228;230;3652;TenneT DE;TenneT DE;Staudinger 5;Konventionell
31.12.2019;23:00;UTC;01.01.2020;17:00;UTC;Spannungsbedingter Redispatch;Wirkleistungseinspeisung reduzieren;230;230;4140;TenneT DE;TenneT DE;Börse;Sonstiges
02.01.2020;02:00;UTC;02.01.2020;05:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;318;395;955;50Hertz;50Hertz & TenneT DE;Boxberg,Jänschwalde;Konventionell
02.01.2020;05:00;UTC;02.01.2020;23:00;UTC;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;454;1100;8180;TenneT DE;TenneT DE;Börse;Sonstiges
02.01.2020;08:45;UTC;02.01.2020;09:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;50;50;12;TenneT DE;TenneT DE & APG;Börse;Sonstiges
02.01.2020;08:45;UTC;02.01.2020;15:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;96;100;600;TenneT DE;TenneT DE & APG;Brokdorf;Konventionell
02.01.2020;14:45;UTC;02.01.2020;15:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;12;TenneT DE;TenneT DE & APG;Börse;Sonstiges
02.01.2020;15:00;UTC;02.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;98;100;788;TenneT DE;TenneT DE;Grohnde;Konventionell
02.01.2020;17:00;UTC;02.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;226;300;1358;TenneT DE;TenneT DE;Staudinger 5;Konventionell
02.01.2020;17:00;UTC;02.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;98;100;588;TenneT DE;TenneT DE;Grohnde;Konventionell
02.01.2020;17:00;UTC;02.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;268,96;450;1613,75;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
02.01.2020;20:00;UTC;02.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;102;115;308;TenneT DE;TenneT DE;Zolling 5;Konventionell
02.01.2020;23:00;UTC;03.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;115;115;2760;TenneT DE;TenneT DE;Zolling 5;Konventionell
02.01.2020;23:00;UTC;03.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;230;230;5520;TenneT DE;TenneT DE;Staudinger 5;Konventionell
02.01.2020;23:00;UTC;03.01.2020;03:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;175;200;700;TenneT DE;TenneT DE;Grohnde;Konventionell
02.01.2020;23:00;UTC;03.01.2020;23:00;UTC;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;806;1100;19350;TenneT DE;TenneT DE;Börse;Sonstiges
02.01.2020;23:00;UTC;03.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;265;265;6360;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
03.01.2020;02:00;UTC;03.01.2020;05:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;98;98;294;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim AG;Konventionell
03.01.2020;02:00;UTC;03.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;245;415;5146;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Grohnde;Konventionell
03.01.2020;02:15;UTC;03.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;222,7;400;4621;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Kraftwerk Mainz Wiesbaden;Konventionell
03.01.2020;04:00;UTC;03.01.2020;12:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;164,86;225;1442,5;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Hamm Uentrop;Konventionell
03.01.2020;04:00;UTC;03.01.2020;06:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;131;196;295;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
03.01.2020;04:00;UTC;03.01.2020;06:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;60;60;120;TenneT DE;TenneT DE & APG;Börse;Sonstiges
03.01.2020;04:00;UTC;03.01.2020;10:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;300;TenneT DE;TenneT DE;Grohnde;Konventionell
03.01.2020;05:00;UTC;03.01.2020;06:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;400;500;500;TenneT DE;TenneT DE;Börse;Sonstiges
03.01.2020;05:00;UTC;03.01.2020;06:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;55;55;55;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
03.01.2020;05:00;UTC;03.01.2020;13:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;140,38;200;1123;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Kraftwerk Mainz Wiesbaden;Konventionell
03.01.2020;05:00;UTC;03.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;396,38;507;7134,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
03.01.2020;05:45;UTC;03.01.2020;09:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;638;800;2075;50Hertz;TenneT DE;Boxberg,Schwarze Pumpe;Konventionell
03.01.2020;06:00;UTC;03.01.2020;22:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;436;707;6971;50Hertz;TenneT DE;Boxberg,Schwarze Pumpe;Konventionell
03.01.2020;06:00;UTC;03.01.2020;06:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
03.01.2020;07:00;UTC;03.01.2020;12:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;95;110;475;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim AG;Konventionell
03.01.2020;07:00;UTC;03.01.2020;07:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;75;75;18,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
03.01.2020;07:00;UTC;03.01.2020;07:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;48;48;12;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
03.01.2020;07:00;UTC;03.01.2020;08:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;220;220;220;TenneT DE;TenneT DE;Börse;Sonstiges
03.01.2020;08:00;UTC;03.01.2020;19:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;198;295;2179;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg,Jänschwalde,Lippendorf (LEAG),Schwarze Pumpe;Konventionell
03.01.2020;08:00;UTC;03.01.2020;08:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;70;70;17,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
03.01.2020;08:45;UTC;03.01.2020;13:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;428;456;1924;50Hertz;TenneT DE;Lippendorf (EnBW);Konventionell
03.01.2020;08:45;UTC;03.01.2020;09:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;200;200;50;TenneT DE;TenneT DE;Börse;Sonstiges
03.01.2020;10:00;UTC;03.01.2020;11:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;303;303;303;TenneT DE;TenneT DE;Börse;Sonstiges
03.01.2020;10:00;UTC;03.01.2020;11:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;107;107;107;TenneT DE;TenneT DE;Grohnde;Konventionell
03.01.2020;11:45;UTC;03.01.2020;12:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;60;60;15;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
03.01.2020;12:00;UTC;03.01.2020;12:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;118;193;59;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
03.01.2020;13:00;UTC;03.01.2020;15:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;44;67;87;TenneT DE;TenneT DE;Grohnde;Konventionell
03.01.2020;13:00;UTC;03.01.2020;17:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;429;456;1824;50Hertz;TenneT DE;Lippendorf (EnBW);Konventionell
03.01.2020;15:00;UTC;03.01.2020;22:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;191;363;1386;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Brokdorf;Konventionell
03.01.2020;16:00;UTC;03.01.2020;16:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;48;48;12;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
03.01.2020;16:00;UTC;03.01.2020;21:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;99,2;120;496;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim AG;Konventionell
03.01.2020;16:30;UTC;03.01.2020;19:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;143,85;190;467,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
03.01.2020;17:00;UTC;03.01.2020;19:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;40,5;54;81;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
03.01.2020;17:00;UTC;03.01.2020;20:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;398;555;1195;50Hertz;TenneT DE;Lippendorf (LEAG),Lippendorf (EnBW);Konventionell
03.01.2020;19:30;UTC;03.01.2020;20:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;29;34;14,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Illwerke AG;Sonstiges
03.01.2020;20:00;UTC;03.01.2020;22:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;190;250;380;50Hertz;TenneT DE;Boxberg,Jänschwalde,Schwarze Pumpe;Konventionell
03.01.2020;20:00;UTC;03.01.2020;22:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;260;320;520;TenneT DE;TenneT DE;Börse;Sonstiges
03.01.2020;20:45;UTC;03.01.2020;21:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;1;1;0;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
03.01.2020;20:45;UTC;03.01.2020;21:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;18;36;18;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
03.01.2020;21:45;UTC;03.01.2020;22:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;44;50;22;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
03.01.2020;22:00;UTC;03.01.2020;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;281;281;281;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
